"","year","title","clean_test","binary","genre","imdb_rating","metascore","country","rated","budget_2013","clean_genre","clean_country"
"230",2011,"Pirates of the Caribbean: On Stranger Tides","notalk","FAIL","Action, Adventure, Fantasy",6.7,45,"USA","PG-13",258922697,"Action","USA"
"231",2011,"Priest","notalk","FAIL","Action, Fantasy, Horror",5.7,41,"USA","PG-13",62141447,"Action","USA"
"232",2011,"Puss in Boots","notalk","FAIL","Animation, Adventure, Comedy",6.7,65,"USA","PG",134639802,"Animation","USA"
"233",2011,"Rango","notalk","FAIL","Animation, Adventure, Comedy",7.3,75,"USA","PG",139818256,"Animation","USA"
"234",2011,"Real Steel","notalk","FAIL","Action, Drama, Sci-Fi",7.1,56,"USA, India","PG-13",113925987,"Action","USA"
"235",2011,"Red Riding Hood","ok","PASS","Fantasy, Horror, Mystery",5.4,29,"USA, Canada","PG-13",43499013,"Fantasy","USA"
"236",2011,"Red State","ok","PASS","Action, Horror, Thriller",6.2,50,"USA","R",4142763,"Action","USA"
"237",2011,"Restless","ok","PASS","Drama, Romance",6.8,47,"USA","PG-13",8285526,"Drama","USA"
"238",2011,"Rio","notalk","FAIL","Animation, Adventure, Comedy",7,63,"USA","G",93212171,"Animation","USA"
"239",2011,"Rise of the Planet of the Apes","notalk","FAIL","Action, Drama, Sci-Fi",7.6,68,"USA","PG-13",96319243,"Action","USA"
"240",2011,"Shame","notalk","FAIL","Drama",7.3,72,"UK","NC-17",6731990,"Drama","UK"
"241",2011,"Snow Flower and the Secret Fan","ok","PASS","Drama, History",6,42,"China, USA","PG-13",6214145,"Drama","China"
"242",2011,"Soul Surfer","ok","PASS","Biography, Drama, Sport",7.1,53,"USA","PG",18642434,"Biography","USA"
"243",2011,"Source Code","notalk","FAIL","Mystery, Sci-Fi, Thriller",7.5,74,"USA, Canada","PG-13",33142105,"Mystery","USA"
"244",2011,"Straw Dogs","ok","PASS","Thriller",5.8,45,"USA","R",25892270,"Thriller","USA"
"245",2011,"Sucker Punch","ok","PASS","Action, Fantasy, Thriller",6.1,33,"USA, Canada","PG-13",77676809,"Action","USA"
"246",2011,"Super 8","ok","PASS","Mystery, Sci-Fi, Thriller",7.1,72,"USA","PG-13",51784539,"Mystery","USA"
"247",2011,"Take Shelter","ok","PASS","Drama, Thriller",7.5,85,"USA","R",4919531,"Drama","USA"
"248",2011,"The Adventures of Tintin","notalk","FAIL","Animation, Action, Adventure",7.4,68,"USA, New Zealand","PG",134639802,"Animation","USA"
"249",2011,"The Artist","notalk","FAIL","Comedy, Drama, Romance",8,89,"France, Belgium, USA","PG-13",16571053,"Comedy","France"
"250",2011,"The Best Exotic Marigold Hotel","ok","PASS","Comedy, Drama",7.3,62,"UK, USA, United Arab Emirates","PG-13",10356908,"Comedy","UK"
"251",2011,"The Darkest Hour","ok","PASS","Action, Horror, Sci-Fi",4.9,16,"USA","PG-13",36042039,"Action","USA"
"252",2011,"The Divide","ok","PASS","Drama, Sci-Fi, Thriller",5.8,28,"Germany, USA, Canada","R",3107072,"Drama","Germany"
"253",2011,"The Future","ok","PASS","Comedy, Drama, Sci-Fi",6.1,67,"Germany, USA","R",1035691,"Comedy","Germany"
"254",2011,"The Girl with the Dragon Tattoo","notalk","FAIL","Crime, Drama, Mystery",7.9,71,"USA, Sweden, Norway","R",93212171,"Crime","USA"
"255",2011,"The Green Hornet","notalk","FAIL","Action, Comedy, Crime",5.9,39,"USA","PG-13",113925987,"Action","USA"
"256",2011,"The Guard","notalk","FAIL","Comedy, Crime, Thriller",7.3,78,"Ireland","R",6214145,"Comedy","Ireland"
"257",2011,"The Help","ok","PASS","Drama",8.1,62,"USA, India, United Arab Emirates","PG-13",25892270,"Drama","USA"
"258",2011,"The Iron Lady","ok","PASS","Biography, Drama, History",6.4,54,"UK, France","PG-13",14499671,"Biography","UK"
"259",2011,"The Lincoln Lawyer","notalk","FAIL","Crime, Drama, Thriller",7.3,63,"USA","R",41427631,"Crime","USA"
"260",2011,"The Mechanic","nowomen","FAIL","Action, Crime, Thriller",6.5,49,"USA","R",44016858,"Action","USA"
"261",2011,"The Muppets","notalk","FAIL","Comedy, Family, Musical",7.2,75,"USA","PG",46606085,"Comedy","USA"
"262",2011,"The Roommate","ok","PASS","Drama, Horror, Thriller",4.8,23,"USA","PG-13",16571053,"Drama","USA"
"263",2011,"The Smurfs","ok","PASS","Animation, Adventure, Comedy",5.5,30,"USA","PG",113925987,"Animation","USA"
"264",2011,"The Three Musketeers","men","FAIL","Action, Adventure, Romance",5.8,35,"Germany, France, UK, USA","PG-13",93212171,"Action","Germany"
"265",2011,"The Tree of Life","nowomen","FAIL","Drama, Fantasy",6.7,85,"USA","PG-13",36249178,"Drama","USA"
"266",2011,"The Twilight Saga: Breaking Dawn - Part 1","ok","PASS","Adventure, Drama, Fantasy",4.9,45,"USA","PG-13",132050575,"Adventure","USA"
"267",2011,"Thor","ok","PASS","Action, Adventure, Fantasy",7,57,"USA","PG-13",155353618,"Action","USA"
"268",2011,"Tinker Tailor Soldier Spy","notalk","FAIL","Drama, Mystery, Thriller",7.1,85,"France, UK, Germany","R",21749507,"Drama","France"
"269",2011,"Tower Heist","notalk","FAIL","Action, Comedy, Crime",6.2,59,"USA","PG-13",88033717,"Action","USA"
"270",2011,"Transformers: Dark of the Moon","ok","PASS","Action, Adventure, Sci-Fi",6.4,42,"USA","PG-13",201959703,"Action","USA"
"271",2011,"War Horse","notalk","FAIL","Drama, War",7.3,72,"USA","PG-13",72498355,"Drama","USA"
"272",2011,"Warrior","notalk","FAIL","Drama, Sport",8.3,71,"USA","PG-13",25892270,"Drama","USA"
"273",2011,"We Bought a Zoo","men","FAIL","Drama, Family",7.2,58,"USA","PG",51784539,"Drama","USA"
"274",2011,"Weekend","notalk","FAIL","Drama, Romance",7.7,81,"UK","Not Rated",196781,"Drama","UK"
"275",2011,"What&#39;s Your Number","ok","PASS",NA,NA,NA,NA,NA,20713816,NA,NA
"276",2011,"Winnie the Pooh","nowomen","FAIL","Animation, Adventure, Comedy",7.3,74,"USA","G",31070724,"Animation","USA"
"277",2011,"X-Men: First Class","ok","PASS","Action, Adventure, Sci-Fi",7.8,65,"USA, UK","PG-13",165710526,"Action","USA"
"278",2011,"Young Adult","ok","PASS","Comedy, Drama",6.3,71,"USA","R",12428289,"Comedy","USA"
"279",2011,"Your Sister&#39;s Sister","ok","PASS",NA,NA,NA,NA,NA,124283,NA,NA
"280",2010,"Alice in Wonderland","ok","PASS","Adventure, Family, Fantasy",6.5,53,"USA","PG",213646368,"Adventure","USA"
"281",2010,"Animal Kingdom","notalk","FAIL","Crime, Drama, Thriller",7.3,83,"Australia","R",4486574,"Crime","Australia"
"282",2010,"Another Year","ok","PASS","Comedy, Drama",7.3,80,"UK","PG-13",8545855,"Comedy","UK"
"283",2010,"Barney&#39;s Version","ok","PASS",NA,NA,NA,NA,NA,32046955,NA,NA
"284",2010,"Beginners","notalk","FAIL","Comedy, Drama, Romance",7.2,81,"USA","R",3418342,"Comedy","USA"
"285",2010,"Biutiful","notalk","FAIL","Drama",7.5,58,"Mexico, Spain","R",37388114,"Drama","Mexico"
"286",2010,"Black Swan","ok","PASS","Drama, Mystery, Thriller",8.1,79,"USA","R",13887014,"Drama","USA"
"287",2010,"Blue Valentine","men","FAIL","Drama, Romance",7.4,81,"USA","NC-17",1068232,"Drama","USA"
"288",2010,"Burlesque","ok","PASS","Drama, Musical, Romance",6.3,47,"USA","PG-13",58752751,"Drama","USA"
"289",2010,"Casino Jack","notalk","FAIL","Biography, Comedy, Crime",6.2,51,"Canada","R",13352898,"Biography","Canada"
"290",2010,"Centurion","notalk","FAIL","Action, Adventure, Drama",6.4,62,"UK, France","R",16023478,"Action","UK"
"291",2010,"Charlie St. Cloud","notalk","FAIL","Drama, Fantasy, Romance",6.4,37,"USA, Canada","PG-13",47002201,"Drama","USA"
"292",2010,"Conviction","ok","PASS","Biography, Drama",7.2,61,"USA","R",13352898,"Biography","USA"
"293",2010,"Cop Out","notalk","FAIL","Action, Comedy, Crime",5.7,31,"USA","R",39524578,"Action","USA"
"294",2010,"Country Strong","ok","PASS","Drama, Music",6.3,45,"USA","PG-13",16023478,"Drama","USA"
"295",2010,"Cyrus","notalk","FAIL","Drama, Romance",6.3,74,"USA","R",7477623,"Drama","USA"
"296",2010,"Date Night","ok","PASS","Comedy, Crime, Romance",6.3,56,"USA","PG-13",58752751,"Comedy","USA"
"297",2010,"Dear John","nowomen","FAIL","Drama, Romance, War",6.2,43,"USA","PG-13",26705796,"Drama","USA"
"298",2010,"Despicable Me","ok","PASS","Animation, Comedy, Crime",7.7,72,"USA","PG",73707997,"Animation","USA"
"299",2010,"Devil","ok","PASS","Horror, Mystery, Thriller",6.3,44,"USA","PG-13",10682318,"Horror","USA"
"300",2010,"Diary of a Wimpy Kid","ok","PASS","Comedy, Family",6.2,56,"USA","PG",16023478,"Comedy","USA"
"301",2010,"Dinner for Schmucks","notalk","FAIL","Comedy",5.9,56,"USA","PG-13",73707997,"Comedy","USA"
"302",2010,"Don&#39;t Be Afraid of the Dark","ok","PASS",NA,NA,NA,NA,NA,26705796,NA,NA
"303",2010,"Due Date","notalk","FAIL","Comedy, Drama",6.6,51,"USA","R",69435070,"Comedy","USA"
"304",2010,"Dylan Dog: Dead of Night","nowomen","FAIL","Comedy, Horror, Mystery",5.2,31,"USA","PG-13",21364637,"Comedy","USA"
"305",2010,"Easy A","ok","PASS","Comedy, Romance",7.2,72,"USA","PG-13",8545855,"Comedy","USA"
"306",2010,"Eat, Pray, Love","ok","PASS",NA,NA,NA,NA,NA,64093910,NA,NA
"307",2010,"Edge of Darkness","notalk","FAIL","Crime, Drama, Mystery",6.6,55,"UK, USA","R",64093910,"Crime","UK"
"308",2010,"Everything Must Go","notalk","FAIL","Comedy, Drama",6.5,65,"USA","R",5341159,"Comedy","USA"
"309",2010,"Fair Game","ok","PASS","Biography, Drama, Thriller",6.8,69,"USA, United Arab Emirates","PG-13",53411592,"Biography","USA"
"310",2010,"Faster","nowomen","FAIL","Action, Crime, Drama",6.5,44,"USA","R",12818782,"Action","USA"
"311",2010,"For Colored Girls","ok","PASS","Drama",5.8,50,"USA","R",22432869,"Drama","USA"
"312",2010,"Frozen","notalk","FAIL","Drama, Thriller",6.2,43,"USA","R",160234776,"Drama","USA"
"313",2010,"Get Him To The Greek","notalk","FAIL",NA,NA,NA,NA,NA,42729274,NA,NA
"314",2010,"Going the Distance","ok","PASS","Comedy, Romance",6.4,51,"USA","R",34183419,"Comedy","USA"
"315",2010,"Green Zone","nowomen","FAIL","Action, Drama, Thriller",6.9,63,"France, USA, Spain, UK","R",106823184,"Action","France"
"316",2010,"Grown Ups","ok","PASS","Comedy",5.9,30,"USA","PG-13",80117388,"Comedy","USA"
"317",2010,"Gunless","men","FAIL","Action, Comedy, Drama",6.5,NA,"Canada","N/A",10575495,"Action","Canada"
"318",2010,"Harry Potter and the Deathly Hallows: Part 1","ok","PASS","Adventure, Family, Fantasy",7.7,65,"UK, USA","PG-13",133528980,"Adventure","UK"
"319",2010,"Hot Tub Time Machine","notalk","FAIL","Adventure, Comedy, Sci-Fi",6.5,63,"USA","R",38456346,"Adventure","USA"
"320",2010,"How to Train Your Dragon","ok","PASS","Animation, Adventure, Comedy",8.2,74,"USA","PG",176258254,"Animation","USA"
"321",2010,"I Am Love","ok","PASS",NA,NA,NA,NA,NA,10682318,NA,NA
"322",2010,"Insidious","ok","PASS","Horror, Thriller",6.8,52,"USA, Canada","PG-13",1602348,"Horror","USA"
"323",2010,"Iron Man 2","ok","PASS","Action, Adventure, Sci-Fi",7.1,57,"USA","PG-13",181599413,"Action","USA"
"324",2010,"It&#39;s Kind of a Funny Story","notalk","FAIL",NA,NA,NA,NA,NA,8545855,NA,NA
"325",2010,"Kick-Ass","notalk","FAIL","Action, Comedy",7.8,66,"UK, USA","R",29910492,"Action","UK"
"326",2010,"Knight and Day","men","FAIL","Action, Comedy, Romance",6.3,46,"USA","PG-13",124983125,"Action","USA"
"327",2010,"Legion","ok","PASS","Action, Fantasy, Horror",5.1,32,"USA","R",27774028,"Action","USA"
"328",2010,"Let Me In","notalk","FAIL","Drama, Horror, Mystery",7.2,79,"UK, USA","R",21364637,"Drama","UK"
"329",2010,"Love and Other Drugs","men","FAIL",NA,NA,NA,NA,NA,32046955,NA,NA
"330",2010,"Machete","ok","PASS","Action, Crime, Thriller",6.7,60,"USA","R",13352898,"Action","USA"
"331",2010,"Made In Dagenham","ok","PASS",NA,NA,NA,NA,NA,8545855,NA,NA
"332",2010,"Meek&#39;s Cutoff","men","FAIL",NA,NA,NA,NA,NA,2136464,NA,NA
"333",2010,"Megamind","nowomen","FAIL","Animation, Action, Comedy",7.3,63,"USA","PG",138870139,"Animation","USA"
"334",2010,"Monsters","nowomen","FAIL","Drama, Sci-Fi, Thriller",6.4,63,"UK","R",534116,"Drama","UK"
"335",2010,"Morning Glory","ok","PASS","Comedy, Drama, Romance",6.5,57,"USA","PG-13",42729274,"Comedy","USA"
"336",2010,"Nanny McPhee and the Big Bang","ok","PASS",NA,NA,NA,NA,NA,37388114,NA,NA
"337",2010,"Never Let Me Go","ok","PASS","Drama, Romance, Sci-Fi",7.2,69,"UK, USA","R",16023478,"Drama","UK"
"338",2010,"Paranormal Activity 2","ok","PASS","Horror",5.7,53,"USA","R",3204696,"Horror","USA"
"339",2010,"Please Give","ok","PASS","Comedy, Drama",6.6,78,"USA","R",3204696,"Comedy","USA"
"340",2010,"Predators","nowomen","FAIL","Action, Adventure, Sci-Fi",6.4,51,"USA","R",42729274,"Action","USA"
"341",2010,"Prince of Persia: The Sands of Time","nowomen","FAIL","Action, Adventure, Fantasy",6.6,50,"USA","PG-13",213646368,"Action","USA"
"342",2010,"Rabbit Hole","ok","PASS","Drama",7,76,"USA","PG-13",5341159,"Drama","USA"
"343",2010,"Ramona and Beezus","ok","PASS","Adventure, Comedy, Family",6.7,56,"USA","G",16023478,"Adventure","USA"
"344",2010,"Red","men","FAIL","Action, Comedy, Crime",7.1,60,"USA","PG-13",64093910,"Action","USA"
"345",2010,"Remember Me","ok","PASS","Drama, Romance",7.2,40,"USA","PG-13",17091709,"Drama","USA"
"346",2010,"Repo Men","ok","PASS","Action, Crime, Sci-Fi",6.3,32,"USA, Canada","R",34183419,"Action","USA"
"347",2010,"Salt","ok","PASS","Action, Crime, Mystery",6.4,65,"USA","PG-13",138870139,"Action","USA"
"348",2010,"Scott Pilgrim vs. the World","ok","PASS","Action, Comedy, Fantasy",7.5,69,"USA, UK, Canada, Japan","PG-13",90799707,"Action","USA"
"349",2010,"Secretariat","ok","PASS","Drama, Family, History",7.2,61,"USA","PG",37388114,"Drama","USA"
"350",2010,"Sex and the city 2","ok","PASS",NA,NA,NA,NA,NA,101482025,NA,NA
"351",2010,"Shrek Forever After","notalk","FAIL","Animation, Adventure, Comedy",6.4,58,"USA","PG",176258254,"Animation","USA"
"352",2010,"Shutter Island","notalk","FAIL","Drama, Mystery, Thriller",8.1,63,"USA","R",85458547,"Drama","USA"
"353",2010,"Submarine","notalk","FAIL","Comedy, Drama, Romance",7.3,76,"UK, USA","R",2029641,"Comedy","UK"
"354",2010,"Super","notalk","FAIL","Comedy, Drama",6.8,50,"USA","R",2670580,"Comedy","USA"
"355",2010,"Takers","notalk","FAIL","Action, Crime, Thriller",6.2,45,"USA","PG-13",34183419,"Action","USA"
"356",2010,"Tangled","ok","PASS","Animation, Comedy, Family",7.9,71,"USA","PG",277740279,"Animation","USA"
"357",2010,"The A-Team","nowomen","FAIL","Action, Adventure, Comedy",6.8,47,"USA","PG-13",117505503,"Action","USA"
"358",2010,"The Back-up Plan","ok","PASS","Comedy, Romance",5.1,34,"USA","PG-13",37388114,"Comedy","USA"
"359",2010,"The Chronicles of Narnia: The Voyage of the Dawn Treader","ok","PASS","Adventure, Family, Fantasy",6.4,53,"USA","PG",165575935,"Adventure","USA"
"360",2010,"The Crazies","ok","PASS","Horror, Mystery, Thriller",6.6,55,"USA, United Arab Emirates","R",20296405,"Horror","USA"
"361",2010,"The Debt","ok","PASS","Drama, Thriller",6.9,65,"USA, UK, Hungary, Israel","R",21364637,"Drama","USA"
"362",2010,"The Expendables","notalk","FAIL","Action, Adventure, Thriller",6.5,45,"USA","R",87595011,"Action","USA"
"363",2010,"The Fighter","men","FAIL","Biography, Drama, Sport",7.9,79,"USA","R",11750550,"Biography","USA"
"364",2010,"The Ghost Writer","men","FAIL",NA,NA,NA,NA,NA,48070433,NA,NA
"365",2010,"The Illusionist","nowomen","FAIL","Animation, Drama, Fantasy",7.5,82,"UK, France","PG",17625825,"Animation","UK"
"366",2010,"The Kids Are All Right","ok","PASS","Comedy, Drama",7.1,86,"USA","R",4272927,"Comedy","USA"
"367",2010,"The Killer Inside Me","notalk","FAIL","Crime, Drama, Thriller",6.2,NA,"USA, Sweden, UK, Canada","R",13887014,"Crime","USA"
"368",2010,"The King&#39;s Speech","ok","PASS",NA,NA,NA,NA,NA,16023478,NA,NA
"369",2010,"The Last Airbender","notalk","FAIL","Action, Adventure, Family",4.4,20,"USA","PG",160234776,"Action","USA"
"370",2010,"The Last Exorcism","ok","PASS","Drama, Horror, Thriller",5.6,63,"USA, France","PG-13",1922817,"Drama","USA"
"371",2010,"The Losers","notalk","FAIL","Action, Crime, Drama",6.4,44,"USA","PG-13",26705796,"Action","USA"
"372",2010,"The Next Three Days","ok","PASS","Crime, Drama, Romance",7.4,52,"USA, France","PG-13",32046955,"Crime","USA"
"373",2010,"The Other Guys","nowomen","FAIL","Action, Comedy, Crime",6.6,64,"USA","PG-13",106823184,"Action","USA"
"374",2010,"The Runaways","ok","PASS","Biography, Drama, Music",6.6,65,"USA","R",10148202,"Biography","USA"
"375",2010,"The Social Network","notalk","FAIL","Biography, Drama",7.8,95,"USA","PG-13",42729274,"Biography","USA"
"376",2010,"The Sorcerer&#39;s Apprentice","notalk","FAIL",NA,NA,NA,NA,NA,170917095,NA,NA
"377",2010,"The Spy Next Door","ok","PASS","Action, Comedy, Family",5.4,27,"USA","PG",29910492,"Action","USA"
"378",2010,"The Switch","men","FAIL","Comedy, Drama, Romance",6,52,"USA","PG-13",20296405,"Comedy","USA"
"379",2010,"The Tempest","ok","PASS","Comedy, Drama, Fantasy",5.4,43,"USA","PG-13",21364637,"Comedy","USA"
"380",2010,"The Tourist","nowomen","FAIL","Action, Romance, Thriller",6,37,"USA, France, Italy","PG-13",106823184,"Action","USA"
"381",2010,"The Town","notalk","FAIL","Crime, Drama, Thriller",7.6,74,"USA","R",39524578,"Crime","USA"
"382",2010,"The Twilight Saga: Eclipse","ok","PASS","Adventure, Drama, Fantasy",4.9,58,"USA","PG-13",72639765,"Adventure","USA"
"383",2010,"The Wolfman","notalk","FAIL","Drama, Horror, Thriller",5.8,43,"USA","R",160234776,"Drama","USA"
"384",2010,"Tiny Furniture","ok","PASS","Comedy, Drama",6.4,72,"USA","Not Rated",53412,"Comedy","USA"
"385",2010,"Tron Legacy","notalk","FAIL",NA,NA,NA,NA,NA,213646368,NA,NA
"386",2010,"True Grit","ok","PASS","Adventure, Drama, Western",7.7,80,"USA","PG-13",37388114,"Adventure","USA"
"387",2010,"Tucker and Dale vs Evil","ok","PASS",NA,NA,NA,NA,NA,5341159,NA,NA
"388",2010,"Valentine&#39;s Day","ok","PASS",NA,NA,NA,NA,NA,55548056,NA,NA
"389",2010,"Welcome to the Rileys","ok","PASS","Drama",7,50,"UK, USA","R",10682318,"Drama","UK"
"390",2010,"Wild Target","notalk","FAIL",NA,NA,NA,NA,NA,8545855,NA,NA
"391",2010,"Winter&#39;s Bone","ok","PASS",NA,NA,NA,NA,NA,2136464,NA,NA
"392",2010,"Womb","ok","PASS",NA,NA,NA,NA,NA,13887014,NA,NA
"393",2010,"Yogi Bear","nowomen","FAIL","Animation, Adventure, Comedy",4.5,35,"USA, New Zealand","PG",85458547,"Animation","USA"
"394",2010,"You Again","ok","PASS","Comedy, Romance",5.8,28,"USA","PG",21364637,"Comedy","USA"
"395",2010,"You Will Meet a Tall Dark Stranger","ok","PASS","Comedy, Drama, Romance",6.3,51,"USA, Spain","R",16023478,"Comedy","USA"
"396",2009,"(500) Days of Summer","notalk","FAIL","Comedy, Drama, Romance",7.8,76,"USA","PG-13",8142987,"Comedy","USA"
"397",2009,"17 Again","ok","PASS","Comedy, Drama, Fantasy",6.4,48,"USA","PG-13",43429264,"Comedy","USA"
"398",2009,"2012","notalk","FAIL","Action, Adventure, Sci-Fi",5.8,49,"USA","PG-13",217146319,"Action","USA"
"399",2009,"9","nowomen","FAIL","Animation, Action, Adventure",7.1,60,"USA","PG-13",32571948,"Animation","USA"
"400",2009,"A Serious Man","men","FAIL","Comedy, Drama",7,79,"USA, UK, France","R",7600121,"Comedy","USA"
"401",2009,"A Single Man","notalk","FAIL","Drama",7.6,77,"USA","R",7600121,"Drama","USA"
"402",2009,"Adam","men","FAIL","Drama, Romance",7.3,56,"USA","PG-13",3474341,"Drama","USA"
"403",2009,"Adventureland","men","FAIL","Comedy, Drama, Romance",6.8,76,"USA","R",10640170,"Comedy","USA"
"404",2009,"Agora","notalk","FAIL","Adventure, Drama, History",7.2,55,"Spain","R",76001212,"Adventure","Spain"
"405",2009,"Ajami","men","FAIL","Crime, Drama",7.3,82,"Germany, Israel","N/A",1085732,"Crime","Germany"
"406",2009,"All About Steve","ok","PASS","Comedy",4.8,17,"USA","PG-13",16285974,"Comedy","USA"
"407",2009,"An Education","ok","PASS","Drama",7.3,85,"UK, USA","PG-13",8142987,"Drama","UK"
"408",2009,"Angels &amp; Demons","nowomen","FAIL",NA,NA,NA,NA,NA,162859739,NA,NA
"409",2009,"Armored","nowomen","FAIL","Action, Crime, Thriller",5.7,50,"USA","PG-13",21714632,"Action","USA"
"410",2009,"Avatar","men","FAIL","Action, Adventure, Fantasy",8,83,"USA, UK","PG-13",461435929,"Action","USA"
"411",2009,"Away We Go","ok","PASS","Comedy, Drama, Romance",7.1,58,"USA, UK","R",22800364,"Comedy","USA"
"412",2009,"Br&uuml;no","nowomen","FAIL",NA,NA,NA,NA,NA,45600727,NA,NA
"413",2009,"Bride Wars","ok","PASS","Comedy, Romance",5.3,24,"USA","PG",32571948,"Comedy","USA"
"414",2009,"Bright Star","ok","PASS","Biography, Drama, Romance",7,81,"UK, Australia, France","PG",9228719,"Biography","UK"
"415",2009,"Brooklyn&#39;s Finest","notalk","FAIL",NA,NA,NA,NA,NA,18457437,NA,NA
"416",2009,"Brothers","ok","PASS","Drama, Thriller, War",7.2,58,"USA","R",28229022,"Drama","USA"
"417",2009,"Capitalism: A Love Story","notalk","FAIL","Documentary",7.4,61,"USA","R",21714632,"Documentary","USA"
"418",2009,"Case 39","ok","PASS","Horror, Mystery, Thriller",6.2,25,"USA, Canada","R",29314753,"Horror","USA"
"419",2009,"Chloe","men","FAIL","Drama, Mystery, Thriller",6.3,48,"USA, Canada, France","R",14114511,"Drama","USA"
